t_seconds,rms_linear,peak_abs,clip_flag
0.046440,79.175240,205.0,0
0.092880,81.643471,189.0,0
0.139320,65.953453,237.0,0
0.185760,65.643013,207.0,0
0.232200,48.405518,178.0,0
0.278639,64.475922,208.0,0
0.325079,66.549049,210.0,0
0.371519,71.708527,190.0,0
0.417959,64.257172,165.0,0
0.464399,68.186073,168.0,0
0.510839,67.334557,200.0,0
0.557279,50.129238,132.0,0
0.603719,66.549164,227.0,0
0.650159,86.024902,267.0,0
0.696599,64.687775,223.0,0
0.743039,59.288227,146.0,0
0.789478,72.230606,231.0,0
0.835918,72.739426,206.0,0
0.882358,65.409363,166.0,0
0.928798,73.588913,239.0,0
0.975238,71.614159,210.0,0
1.021678,68.805687,221.0,0
1.068118,79.502289,281.0,0
1.114558,81.766411,241.0,0
1.160998,96.893883,257.0,0
1.207438,72.627068,205.0,0
1.253878,84.661018,201.0,0
1.300317,77.325424,238.0,0
1.346757,71.133423,184.0,0
1.393197,71.299461,181.0,0
1.439637,66.096642,222.0,0
1.486077,58.791561,193.0,0
1.532517,73.578911,201.0,0
1.578957,61.255245,188.0,0
1.625397,55.762672,191.0,0
1.671837,51.158165,129.0,0
1.718277,62.169750,173.0,0
1.764717,68.647377,174.0,0
1.811156,51.609127,160.0,0
1.857596,68.730972,235.0,0
1.904036,66.554070,195.0,0
1.950476,68.024567,192.0,0
1.996916,58.996647,161.0,0
2.043356,55.535168,155.0,0
2.089796,1353.290283,4494.0,0
2.136236,2396.434082,6662.0,0
2.182676,2507.609375,6684.0,0
2.229116,2438.159424,6458.0,0
2.275556,1752.908325,4344.0,0
2.321995,875.861328,2300.0,0
2.368435,392.883545,1053.0,0
2.414875,208.617905,579.0,0
2.461315,154.596970,478.0,0
2.507755,124.017265,381.0,0
2.554195,123.467659,396.0,0
2.600635,118.795937,404.0,0
2.647075,112.121391,381.0,0
2.693515,86.237038,291.0,0
2.739955,85.222725,335.0,0
2.786395,81.896774,277.0,0
2.832834,69.913643,216.0,0
2.879274,55.617413,205.0,0
2.925714,59.100128,186.0,0
2.972154,63.187141,242.0,0
3.018594,55.268703,160.0,0
3.065034,60.753159,172.0,0
3.111474,56.854858,175.0,0
3.157914,54.721062,170.0,0
3.204354,64.320503,187.0,0
3.250794,59.939438,227.0,0
3.297234,49.361622,180.0,0
3.343673,60.419811,169.0,0
3.390113,66.077423,195.0,0
3.436553,70.104874,203.0,0
3.482993,71.676964,244.0,0
3.529433,69.573410,218.0,0
3.575873,73.657478,219.0,0
3.622313,58.754658,163.0,0
3.668753,61.366634,161.0,0
3.715193,72.566017,189.0,0
3.761633,66.034653,180.0,0
3.808073,66.403877,195.0,0
3.854512,68.612694,175.0,0
3.900952,62.054779,162.0,0
3.947392,66.055321,173.0,0
3.993832,77.219994,196.0,0
4.040272,58.616543,160.0,0
4.086712,51.188686,148.0,0
4.133152,59.012222,169.0,0
4.179592,53.420631,206.0,0
4.226032,53.360584,163.0,0
4.272472,56.092770,138.0,0
4.318912,64.504105,167.0,0
4.365351,63.659019,176.0,0
4.411791,48.521721,139.0,0
4.458231,56.146198,161.0,0
4.504671,64.619743,202.0,0
4.551111,65.820908,180.0,0
4.597551,40.660767,121.0,0
4.643991,46.746628,133.0,0
4.690431,47.215603,152.0,0
4.736871,53.702065,151.0,0
4.783311,51.029694,118.0,0
4.829751,56.271458,176.0,0
4.876190,58.489098,134.0,0
4.922630,60.458023,182.0,0
4.969070,49.743370,145.0,0
5.015510,52.132507,144.0,0
5.061950,48.839470,139.0,0
5.108390,53.820530,156.0,0
5.154830,54.301723,156.0,0
5.201270,51.100010,148.0,0
5.247710,66.589157,239.0,0
5.294150,53.610851,190.0,0
5.340590,54.084335,183.0,0
5.387029,51.328773,142.0,0
5.433469,61.586529,202.0,0
5.479909,48.128578,167.0,0
5.526349,44.986900,142.0,0
5.572789,50.067234,160.0,0
5.619229,51.651016,163.0,0
5.665669,49.193615,159.0,0
5.712109,48.743881,142.0,0
5.758549,55.634968,138.0,0
5.804989,59.701881,152.0,0
5.851429,52.353828,125.0,0
5.897868,54.638126,164.0,0
5.944308,56.200787,171.0,0
5.990748,44.258541,132.0,0
6.037188,53.943737,145.0,0
6.083628,51.964497,127.0,0
6.130068,45.130825,140.0,0
6.176508,50.003624,142.0,0
6.222948,50.722336,153.0,0
6.269388,39.688416,121.0,0
6.315828,44.164024,122.0,0
6.362268,45.923153,140.0,0
6.408707,47.054375,139.0,0
6.455147,55.507317,168.0,0
6.501587,63.850529,189.0,0
6.548027,58.216816,138.0,0
6.594467,49.967224,151.0,0
6.640907,45.483498,128.0,0
6.687347,59.019775,207.0,0
6.733787,47.655830,153.0,0
6.780227,53.257256,148.0,0
6.826667,46.841805,138.0,0
