t_seconds,rms_linear,peak_abs,clip_flag
0.046440,131.467148,347.0,0
0.092880,123.903725,277.0,0
0.139320,134.668915,343.0,0
0.185760,104.764923,332.0,0
0.232200,141.104691,358.0,0
0.278639,137.205826,424.0,0
0.325079,124.508148,328.0,0
0.371519,130.567230,325.0,0
0.417959,134.321777,397.0,0
0.464399,124.565269,394.0,0
0.510839,114.973679,351.0,0
0.557279,126.748260,331.0,0
0.603719,105.420898,290.0,0
0.650159,100.413559,280.0,0
0.696599,97.037537,260.0,0
0.743039,97.699554,348.0,0
0.789478,107.930695,296.0,0
0.835918,97.894707,257.0,0
0.882358,80.989883,229.0,0
0.928798,113.458633,381.0,0
0.975238,89.222412,293.0,0
1.021678,86.944183,229.0,0
1.068118,89.768547,340.0,0
1.114558,79.450386,222.0,0
1.160998,99.751976,323.0,0
1.207438,95.596046,268.0,0
1.253878,94.987167,299.0,0
1.300317,92.849968,256.0,0
1.346757,75.361908,215.0,0
1.393197,103.997223,263.0,0
1.439637,104.986748,292.0,0
1.486077,83.502754,262.0,0
1.532517,97.287361,260.0,0
1.578957,126.026566,339.0,0
1.625397,100.617973,323.0,0
1.671837,110.356483,281.0,0
1.718277,119.995377,405.0,0
1.764717,105.035545,330.0,0
1.811156,74.695076,243.0,0
1.857596,91.844193,269.0,0
1.904036,87.345360,268.0,0
1.950476,97.165260,288.0,0
1.996916,82.583290,261.0,0
2.043356,89.932663,290.0,0
2.089796,92.742638,273.0,0
2.136236,97.382973,364.0,0
2.182676,98.632622,278.0,0
2.229116,79.191406,243.0,0
2.275556,72.917206,221.0,0
2.321995,1190.782837,4423.0,0
2.368435,2163.096924,5994.0,0
2.414875,2637.996094,6869.0,0
2.461315,2694.345459,7554.0,0
2.507755,2809.628418,6883.0,0
2.554195,2470.305176,6245.0,0
2.600635,896.982727,2884.0,0
2.647075,457.594849,1158.0,0
2.693515,237.245331,752.0,0
2.739955,177.768677,578.0,0
2.786395,148.735199,419.0,0
2.832834,155.333496,426.0,0
2.879274,128.680466,403.0,0
2.925714,97.491936,276.0,0
2.972154,124.163589,382.0,0
3.018594,101.550362,303.0,0
3.065034,102.846573,319.0,0
3.111474,89.648300,269.0,0
3.157914,97.051292,288.0,0
3.204354,93.880028,278.0,0
3.250794,90.587677,261.0,0
3.297234,91.300980,285.0,0
3.343673,94.680313,261.0,0
3.390113,79.649773,235.0,0
3.436553,91.346474,272.0,0
3.482993,107.870377,285.0,0
3.529433,75.246025,243.0,0
3.575873,74.808426,194.0,0
3.622313,100.137726,290.0,0
3.668753,85.014610,245.0,0
3.715193,79.710526,244.0,0
3.761633,77.746323,272.0,0
3.808073,115.709061,358.0,0
3.854512,88.662209,283.0,0
3.900952,69.159142,239.0,0
3.947392,88.601273,251.0,0
3.993832,104.226074,310.0,0
4.040272,87.314262,251.0,0
4.086712,103.018333,330.0,0
4.133152,119.165672,308.0,0
4.179592,112.047241,283.0,0
4.226032,110.496605,337.0,0
4.272472,88.780441,237.0,0
4.318912,105.842369,301.0,0
4.365351,81.562317,244.0,0
4.411791,96.435295,294.0,0
4.458231,90.064240,316.0,0
4.504671,94.457489,277.0,0
4.551111,116.325989,340.0,0
4.597551,104.308655,298.0,0
4.643991,110.176537,299.0,0
4.690431,83.153687,224.0,0
4.736871,90.486237,268.0,0
4.783311,109.657745,319.0,0
4.829751,99.720772,244.0,0
4.876190,89.270012,244.0,0
4.922630,81.839439,214.0,0
4.969070,95.339462,266.0,0
5.015510,79.898796,234.0,0
5.061950,77.199387,219.0,0
5.108390,71.621429,235.0,0
5.154830,80.382797,231.0,0
5.201270,79.231003,224.0,0
5.247710,77.800278,195.0,0
5.294150,76.340019,224.0,0
5.340590,83.497299,303.0,0
5.387029,84.347633,263.0,0
5.433469,67.332535,215.0,0
5.479909,75.544655,258.0,0
5.526349,82.462837,223.0,0
5.572789,79.164474,283.0,0
5.619229,80.346581,282.0,0
5.665669,80.955315,209.0,0
5.712109,87.120415,307.0,0
5.758549,89.976479,263.0,0
5.804989,84.472649,241.0,0
5.851429,74.559700,222.0,0
5.897868,83.202477,228.0,0
5.944308,77.463509,225.0,0
5.990748,82.230003,244.0,0
6.037188,80.647385,241.0,0
6.083628,69.578018,232.0,0
6.130068,70.709503,199.0,0
6.176508,88.932915,250.0,0
6.222948,100.759705,259.0,0
6.269388,91.861023,254.0,0
6.315828,68.629982,197.0,0
6.362268,100.019958,290.0,0
6.408707,95.561768,258.0,0
6.455147,95.068985,276.0,0
