t_seconds,rms_linear,peak_abs,clip_flag
0.046440,62.341839,159.0,0
0.092880,50.447392,168.0,0
0.139320,74.964935,210.0,0
0.185760,47.353981,136.0,0
0.232200,49.701176,124.0,0
0.278639,59.821129,150.0,0
0.325079,48.210445,126.0,0
0.371519,43.769444,114.0,0
0.417959,46.445328,133.0,0
0.464399,61.511688,146.0,0
0.510839,46.609379,122.0,0
0.557279,58.200024,181.0,0
0.603719,45.123062,108.0,0
0.650159,56.225903,166.0,0
0.696599,42.183743,112.0,0
0.743039,57.305828,141.0,0
0.789478,58.530689,143.0,0
0.835918,42.648609,135.0,0
0.882358,73.585815,151.0,0
0.928798,48.718292,119.0,0
0.975238,55.474483,151.0,0
1.021678,47.410404,113.0,0
1.068118,70.504311,159.0,0
1.114558,62.542252,199.0,0
1.160998,44.307713,130.0,0
1.207438,60.379131,166.0,0
1.253878,47.503719,125.0,0
1.300317,64.082558,197.0,0
1.346757,57.246712,153.0,0
1.393197,53.033295,124.0,0
1.439637,48.375092,119.0,0
1.486077,47.117512,116.0,0
1.532517,42.690720,115.0,0
1.578957,43.977470,121.0,0
1.625397,45.848717,121.0,0
1.671837,50.189884,141.0,0
1.718277,57.171398,135.0,0
1.764717,49.878593,128.0,0
1.811156,44.749718,112.0,0
1.857596,56.895142,149.0,0
1.904036,56.779190,180.0,0
1.950476,59.609798,143.0,0
1.996916,57.335361,154.0,0
2.043356,33.662052,93.0,0
2.089796,60.869930,149.0,0
2.136236,43.670750,130.0,0
2.182676,54.027386,130.0,0
2.229116,47.440567,105.0,0
2.275556,58.241730,131.0,0
2.321995,55.986012,134.0,0
2.368435,50.976566,136.0,0
2.414875,62.795799,147.0,0
2.461315,47.945118,117.0,0
2.507755,52.749161,127.0,0
2.554195,46.269524,157.0,0
2.600635,65.063911,173.0,0
2.647075,48.719788,130.0,0
2.693515,47.559303,141.0,0
2.739955,51.382286,148.0,0
2.786395,47.571190,127.0,0
2.832834,59.608631,157.0,0
2.879274,42.053822,134.0,0
2.925714,58.401222,147.0,0
2.972154,50.952370,140.0,0
3.018594,59.080269,145.0,0
3.065034,53.086033,135.0,0
3.111474,55.366631,146.0,0
3.157914,61.946548,153.0,0
3.204354,43.469723,117.0,0
3.250794,54.293865,136.0,0
3.297234,51.986816,110.0,0
3.343673,50.117992,118.0,0
3.390113,44.668369,132.0,0
3.436553,48.405762,137.0,0
3.482993,57.560913,172.0,0
3.529433,53.951817,160.0,0
3.575873,59.330441,166.0,0
3.622313,48.377777,126.0,0
3.668753,1587.781128,4523.0,0
3.715193,2575.370361,8227.0,0
3.761633,2954.206299,8829.0,0
3.808073,2693.966309,7909.0,0
3.854512,1514.848633,6780.0,0
3.900952,665.114807,2033.0,0
3.947392,438.744904,1138.0,0
3.993832,174.183655,557.0,0
4.040272,107.308357,375.0,0
4.086712,88.435524,286.0,0
4.133152,98.840042,301.0,0
4.179592,108.670204,299.0,0
4.226032,100.207748,316.0,0
4.272472,109.490410,278.0,0
4.318912,78.978394,253.0,0
4.365351,47.629948,160.0,0
4.411791,52.703609,179.0,0
4.458231,69.715370,182.0,0
4.504671,62.044659,187.0,0
4.551111,72.655945,190.0,0
4.597551,55.226223,168.0,0
4.643991,57.308659,172.0,0
4.690431,69.644203,184.0,0
4.736871,50.798630,129.0,0
4.783311,55.183887,157.0,0
4.829751,42.890808,120.0,0
4.876190,66.894432,163.0,0
4.922630,63.587345,166.0,0
4.969070,77.109879,231.0,0
5.015510,62.739246,161.0,0
5.061950,50.291454,140.0,0
5.108390,66.748169,154.0,0
5.154830,57.166153,174.0,0
5.201270,64.552399,169.0,0
5.247710,54.798988,164.0,0
5.294150,60.463699,162.0,0
5.340590,35.498508,90.0,0
5.387029,44.269421,108.0,0
5.433469,56.378578,176.0,0
5.479909,55.039448,168.0,0
5.526349,70.695183,151.0,0
5.572789,53.061020,142.0,0
5.619229,59.640167,148.0,0
5.665669,44.620251,116.0,0
5.712109,46.378281,105.0,0
5.758549,56.136879,155.0,0
5.804989,48.398640,133.0,0
5.851429,65.666023,169.0,0
5.897868,54.717857,156.0,0
5.944308,40.808479,122.0,0
5.990748,61.813519,167.0,0
6.037188,58.026337,158.0,0
6.083628,60.398930,169.0,0
6.130068,76.114731,205.0,0
6.176508,74.116379,216.0,0
6.222948,88.427025,196.0,0
6.269388,187.483017,391.0,0
6.315828,97.051910,315.0,0
6.362268,70.284286,221.0,0
6.408707,96.152901,218.0,0
6.455147,76.515190,181.0,0
6.501587,85.661484,223.0,0
6.548027,132.823746,383.0,0
6.594467,152.580627,353.0,0
6.640907,161.205307,389.0,0
6.687347,103.691658,239.0,0
6.733787,75.584534,184.0,0
6.780227,66.257378,140.0,0
6.826667,85.328140,236.0,0
6.873107,74.148521,194.0,0
6.919546,59.900723,165.0,0
6.965986,60.933998,172.0,0
7.012426,62.247742,154.0,0
7.058866,46.156334,106.0,0
7.105306,46.785744,120.0,0
7.151746,63.564697,147.0,0
7.198186,53.923290,120.0,0
7.244626,56.236134,177.0,0
7.291066,61.716766,168.0,0
7.337506,50.689240,124.0,0
7.383946,56.594280,160.0,0
7.430385,58.378773,143.0,0
7.476825,52.882702,132.0,0
