t_seconds,rms_linear,peak_abs,clip_flag
0.023220,37.873119,99.0,0
0.046440,33.706699,98.0,0
0.069660,53.468475,131.0,0
0.092880,44.852253,121.0,0
0.116100,50.378963,124.0,0
0.139320,53.632629,116.0,0
0.162540,61.341290,155.0,0
0.185760,36.770947,82.0,0
0.208980,50.728676,96.0,0
0.232200,33.225483,77.0,0
0.255420,50.636902,113.0,0
0.278639,57.430531,124.0,0
0.301859,62.825855,166.0,0
0.325079,66.933884,149.0,0
0.348299,51.328007,148.0,0
0.371519,34.931446,99.0,0
0.394739,62.902813,162.0,0
0.417959,60.084366,134.0,0
0.441179,54.309956,126.0,0
0.464399,69.410187,147.0,0
0.487619,42.053188,110.0,0
0.510839,42.523708,94.0,0
0.534059,61.024250,149.0,0
0.557279,43.012581,93.0,0
0.580499,39.332069,84.0,0
0.603719,37.423439,92.0,0
0.626939,52.167820,151.0,0
0.650159,53.232182,146.0,0
0.673379,33.698544,92.0,0
0.696599,49.351776,114.0,0
0.719819,61.714661,125.0,0
0.743039,46.079639,117.0,0
0.766259,46.554237,129.0,0
0.789478,70.262833,168.0,0
0.812698,53.821980,164.0,0
0.835918,55.895752,134.0,0
0.859138,43.662514,98.0,0
0.882358,47.619350,126.0,0
0.905578,45.100159,122.0,0
0.928798,35.162277,112.0,0
0.952018,50.909264,134.0,0
0.975238,54.417297,120.0,0
0.998458,44.295273,120.0,0
1.021678,53.281689,141.0,0
1.044898,59.449642,176.0,0
1.068118,51.819057,123.0,0
1.091338,46.408577,121.0,0
1.114558,42.809399,113.0,0
1.137778,52.432770,115.0,0
1.160998,54.240242,173.0,0
1.184218,54.184372,150.0,0
1.207438,55.965313,123.0,0
1.230658,47.442665,115.0,0
1.253878,25.444160,72.0,0
1.277098,54.154213,131.0,0
1.300317,62.235886,157.0,0
1.323537,73.134270,182.0,0
1.346757,49.814018,148.0,0
1.369977,54.673676,144.0,0
1.393197,27.030943,84.0,0
1.416417,50.672073,129.0,0
1.439637,44.532127,106.0,0
1.462857,62.705162,154.0,0
1.486077,48.596043,121.0,0
1.509297,52.034214,166.0,0
1.532517,52.618431,142.0,0
1.555737,44.504421,99.0,0
1.578957,38.330887,105.0,0
