t_seconds,rms_linear,peak_abs,clip_flag
7.012426,52.796909,152.0,0
7.058866,57.611912,162.0,0
7.105306,62.595421,201.0,0
7.151746,50.787159,158.0,0
7.198186,52.541283,154.0,0
7.244626,60.170872,173.0,0
7.291066,62.293262,152.0,0
7.337506,50.285515,168.0,0
7.383946,38.929493,123.0,0
7.430385,64.001938,154.0,0
7.476825,64.025002,156.0,0
7.523265,42.896538,130.0,0
7.569705,57.662682,144.0,0
7.616145,63.078880,155.0,0
7.662585,49.703320,132.0,0
7.709025,55.998913,135.0,0
7.755465,41.695606,107.0,0
7.801905,49.176086,129.0,0
7.848345,48.384365,137.0,0
7.894785,44.958405,128.0,0
7.941224,60.884373,187.0,0
7.987664,53.349796,174.0,0
8.034104,50.788609,158.0,0
