t_seconds,rms_linear,peak_abs,clip_flag
0.046440,87.461113,268.0,0
0.092880,122.398170,326.0,0
0.139320,89.451279,266.0,0
0.185760,92.077805,226.0,0
0.232200,84.260757,277.0,0
0.278639,86.770721,230.0,0
0.325079,90.061111,237.0,0
0.371519,81.181870,215.0,0
0.417959,96.720070,215.0,0
0.464399,78.607887,195.0,0
0.510839,79.491661,187.0,0
0.557279,99.981636,227.0,0
0.603719,110.670013,263.0,0
0.650159,96.294197,226.0,0
0.696599,80.817245,241.0,0
0.743039,67.051865,185.0,0
0.789478,103.113747,282.0,0
0.835918,71.534958,191.0,0
0.882358,68.374802,189.0,0
0.928798,83.592232,238.0,0
0.975238,78.487602,224.0,0
1.021678,92.700195,274.0,0
1.068118,97.216728,273.0,0
1.114558,94.717079,287.0,0
1.160998,101.089859,283.0,0
1.207438,86.014030,276.0,0
1.253878,94.549393,248.0,0
1.300317,95.844704,309.0,0
1.346757,95.922096,255.0,0
1.393197,119.509674,310.0,0
1.439637,124.052658,336.0,0
1.486077,99.261833,296.0,0
1.532517,97.535919,248.0,0
1.578957,99.119522,263.0,0
1.625397,91.047569,238.0,0
1.671837,84.242355,244.0,0
1.718277,98.949150,265.0,0
1.764717,98.004982,233.0,0
1.811156,119.700111,331.0,0
1.857596,103.219368,255.0,0
1.904036,111.566216,247.0,0
1.950476,123.138023,282.0,0
1.996916,104.884552,284.0,0
2.043356,84.014244,199.0,0
2.089796,88.793442,275.0,0
2.136236,74.250137,221.0,0
2.182676,78.713928,211.0,0
2.229116,128.677567,324.0,0
2.275556,128.970596,341.0,0
2.321995,140.826706,332.0,0
2.368435,100.174538,262.0,0
2.414875,111.383301,349.0,0
2.461315,117.537849,357.0,0
2.507755,117.668167,335.0,0
2.554195,92.310234,223.0,0
2.600635,96.858871,281.0,0
2.647075,85.791481,203.0,0
2.693515,91.238869,274.0,0
2.739955,108.439667,276.0,0
2.786395,126.950684,302.0,0
2.832834,117.264236,355.0,0
2.879274,102.071815,208.0,0
2.925714,117.928642,305.0,0
2.972154,86.662323,253.0,0
3.018594,105.313972,274.0,0
3.065034,106.611198,330.0,0
3.111474,110.250969,294.0,0
3.157914,115.164070,396.0,0
3.204354,120.132286,276.0,0
3.250794,123.456474,356.0,0
3.297234,127.445137,312.0,0
3.343673,124.910271,321.0,0
3.390113,89.766479,231.0,0
3.436553,98.126900,275.0,0
3.482993,103.210732,282.0,0
3.529433,102.443848,278.0,0
3.575873,112.514648,294.0,0
3.622313,118.099403,298.0,0
3.668753,101.473053,299.0,0
