t_seconds,rms_linear,peak_abs,clip_flag
0.046440,65.794067,179.0,0
0.092880,46.865849,129.0,0
0.139320,54.161137,144.0,0
0.185760,47.364838,132.0,0
0.232200,56.679779,148.0,0
0.278639,47.063484,136.0,0
0.325079,47.195145,134.0,0
0.371519,45.993549,135.0,0
0.417959,49.989140,193.0,0
0.464399,50.393902,163.0,0
0.510839,63.471340,169.0,0
0.557279,52.400249,161.0,0
0.603719,53.293472,131.0,0
0.650159,53.448372,136.0,0
0.696599,47.731621,182.0,0
0.743039,50.403542,153.0,0
0.789478,62.131107,173.0,0
0.835918,57.079792,181.0,0
0.882358,57.103821,164.0,0
0.928798,50.169094,124.0,0
0.975238,50.759083,135.0,0
1.021678,61.364628,177.0,0
1.068118,52.184666,204.0,0
1.114558,51.428177,137.0,0
1.160998,48.232788,119.0,0
1.207438,56.003815,152.0,0
1.253878,65.168976,172.0,0
1.300317,55.022861,135.0,0
1.346757,64.785194,186.0,0
1.393197,55.869377,175.0,0
1.439637,71.357262,212.0,0
1.486077,59.501453,159.0,0
1.532517,61.378563,164.0,0
1.578957,70.600311,220.0,0
1.625397,61.286243,158.0,0
1.671837,68.687889,184.0,0
1.718277,47.561047,133.0,0
1.764717,72.533432,204.0,0
1.811156,60.949127,164.0,0
1.857596,52.004330,154.0,0
1.904036,57.244789,188.0,0
1.950476,60.972523,208.0,0
1.996916,65.386200,188.0,0
2.043356,55.897457,227.0,0
2.089796,48.027721,141.0,0
2.136236,55.836475,148.0,0
2.182676,63.181690,190.0,0
2.229116,52.472771,134.0,0
2.275556,43.552586,114.0,0
2.321995,54.499039,177.0,0
2.368435,43.461079,138.0,0
2.414875,54.620022,165.0,0
2.461315,63.436874,156.0,0
2.507755,51.981846,151.0,0
2.554195,56.791668,168.0,0
2.600635,50.633064,143.0,0
2.647075,58.241943,150.0,0
2.693515,53.408195,144.0,0
2.739955,57.367416,211.0,0
2.786395,55.378151,171.0,0
2.832834,42.235546,132.0,0
2.879274,64.412476,174.0,0
2.925714,57.541527,191.0,0
2.972154,54.182842,152.0,0
3.018594,52.270554,188.0,0
3.065034,45.769043,144.0,0
3.111474,50.467995,146.0,0
3.157914,52.270943,186.0,0
3.204354,58.007900,176.0,0
3.250794,52.953796,156.0,0
3.297234,54.895054,164.0,0
3.343673,58.054783,178.0,0
3.390113,38.933186,114.0,0
3.436553,54.842640,173.0,0
3.482993,48.811626,193.0,0
3.529433,53.436821,151.0,0
3.575873,52.494949,166.0,0
3.622313,50.558716,167.0,0
3.668753,55.110001,162.0,0
3.715193,53.187237,179.0,0
3.761633,53.611526,170.0,0
3.808073,51.455379,142.0,0
3.854512,52.199551,170.0,0
3.900952,59.946747,157.0,0
3.947392,2331.594727,6875.0,0
3.993832,4017.319336,11113.0,0
4.040272,3758.192627,10515.0,0
4.086712,3847.449463,9353.0,0
4.133152,3318.611572,7492.0,0
4.179592,3356.392822,7583.0,0
4.226032,1550.136108,5872.0,0
4.272472,624.930969,1924.0,0
4.318912,477.370789,1512.0,0
4.365351,214.733994,623.0,0
4.411791,141.465408,449.0,0
4.458231,119.652161,405.0,0
4.504671,138.684952,406.0,0
4.551111,118.716949,340.0,0
4.597551,84.904930,322.0,0
4.643991,97.405502,268.0,0
4.690431,79.308861,286.0,0
4.736871,52.844807,165.0,0
4.783311,64.446342,204.0,0
