t_seconds,rms_linear,peak_abs,clip_flag
8.126984,80.359848,253.0,0
8.173424,68.573219,212.0,0
8.219864,69.917694,205.0,0
8.266304,94.630096,249.0,0
8.312744,84.039040,244.0,0
8.359184,109.710831,287.0,0
8.405624,129.402725,306.0,0
8.452063,104.190041,354.0,0
8.498503,96.429886,273.0,0
8.544943,65.294418,190.0,0
8.591383,58.566776,157.0,0
8.637823,78.259094,243.0,0
8.684263,77.964523,193.0,0
8.730703,71.552818,232.0,0
8.777143,67.461014,226.0,0
8.823583,73.127281,223.0,0
8.870023,70.125290,193.0,0
8.916463,77.369576,222.0,0
8.962902,73.301880,197.0,0
9.009342,81.376549,239.0,0
9.055782,78.545418,232.0,0
9.102222,89.418022,246.0,0
9.148662,88.091446,271.0,0
9.195102,71.779396,228.0,0
9.241542,86.566055,262.0,0
9.287982,90.452187,257.0,0
9.334422,81.046112,273.0,0
9.380862,95.316933,247.0,0
9.427302,79.928932,226.0,0
9.473741,81.978966,231.0,0
9.520181,80.448906,258.0,0
9.566621,71.865173,217.0,0
9.613061,72.821312,203.0,0
9.659501,76.579910,260.0,0
9.705941,77.086632,241.0,0
9.752381,90.953148,248.0,0
9.798821,84.989220,241.0,0
9.845261,83.917984,230.0,0
9.891701,95.106552,314.0,0
9.938141,72.713196,188.0,0
9.984580,81.897675,242.0,0
10.031020,72.465309,194.0,0
10.077460,90.138771,275.0,0
10.123900,95.899414,287.0,0
10.170340,70.944496,198.0,0
10.216780,76.868408,255.0,0
10.263220,100.080406,283.0,0
10.309660,102.379105,275.0,0
10.356100,96.737755,291.0,0
10.402540,118.082207,361.0,0
10.448980,110.766609,298.0,0
