t_seconds,rms_linear,peak_abs,clip_flag
0.046440,112.387680,326.0,0
0.092880,115.252296,354.0,0
0.139320,134.495392,383.0,0
0.185760,132.584747,330.0,0
0.232200,143.251434,368.0,0
0.278639,141.314163,399.0,0
0.325079,125.784103,325.0,0
0.371519,121.978516,329.0,0
0.417959,79.045303,227.0,0
0.464399,91.187309,283.0,0
0.510839,98.301338,263.0,0
0.557279,115.239632,284.0,0
0.603719,134.964050,302.0,0
0.650159,144.229660,394.0,0
0.696599,141.287766,339.0,0
0.743039,146.486969,436.0,0
0.789478,121.514099,394.0,0
0.835918,85.543800,254.0,0
0.882358,83.366837,214.0,0
0.928798,102.739265,276.0,0
0.975238,115.858032,379.0,0
1.021678,108.275620,307.0,0
1.068118,128.472961,330.0,0
1.114558,97.247520,226.0,0
1.160998,84.942673,278.0,0
1.207438,95.774117,312.0,0
1.253878,116.000259,363.0,0
1.300317,99.067215,246.0,0
1.346757,111.336853,326.0,0
1.393197,92.265083,277.0,0
1.439637,103.226913,328.0,0
1.486077,95.331604,263.0,0
1.532517,102.169464,324.0,0
1.578957,108.094513,353.0,0
1.625397,119.569717,350.0,0
1.671837,144.454361,321.0,0
1.718277,135.590210,375.0,0
1.764717,124.681450,365.0,0
1.811156,119.296570,338.0,0
1.857596,122.458961,336.0,0
1.904036,136.127731,384.0,0
1.950476,119.833427,336.0,0
1.996916,115.189392,323.0,0
2.043356,114.237846,359.0,0
2.089796,141.089035,427.0,0
2.136236,131.616867,364.0,0
2.182676,157.276245,442.0,0
2.229116,136.205963,415.0,0
2.275556,128.690872,398.0,0
2.321995,118.941681,382.0,0
2.368435,124.140579,336.0,0
2.414875,104.069595,325.0,0
2.461315,125.871429,360.0,0
2.507755,142.795609,375.0,0
2.554195,132.784775,388.0,0
2.600635,117.351059,314.0,0
2.647075,109.901741,291.0,0
2.693515,117.876297,352.0,0
2.739955,110.556557,360.0,0
2.786395,130.320084,290.0,0
2.832834,129.377457,325.0,0
2.879274,132.311340,307.0,0
2.925714,117.080063,329.0,0
2.972154,103.488998,263.0,0
3.018594,113.186829,305.0,0
3.065034,103.377373,272.0,0
3.111474,106.366600,328.0,0
3.157914,95.717468,285.0,0
3.204354,82.843765,326.0,0
3.250794,78.334114,249.0,0
3.297234,114.855659,351.0,0
3.343673,141.514969,374.0,0
3.390113,127.458221,312.0,0
3.436553,159.902435,353.0,0
3.482993,179.606781,465.0,0
3.529433,163.405746,423.0,0
3.575873,171.432907,390.0,0
3.622313,175.927795,410.0,0
3.668753,177.248047,429.0,0
3.715193,160.208115,418.0,0
3.761633,172.265488,530.0,0
3.808073,132.230972,404.0,0
3.854512,109.893906,341.0,0
3.900952,113.164810,298.0,0
3.947392,107.395615,414.0,0
3.993832,114.667793,347.0,0
4.040272,159.153610,373.0,0
4.086712,174.316742,505.0,0
4.133152,162.966110,426.0,0
4.179592,172.572754,392.0,0
4.226032,127.412888,326.0,0
4.272472,132.716873,371.0,0
4.318912,120.604301,330.0,0
4.365351,125.198524,375.0,0
4.411791,90.624710,301.0,0
4.458231,94.724197,306.0,0
4.504671,105.793877,314.0,0
4.551111,110.897163,316.0,0
4.597551,129.561813,331.0,0
4.643991,142.287842,379.0,0
4.690431,121.659103,321.0,0
4.736871,163.750519,374.0,0
4.783311,136.611084,356.0,0
4.829751,129.587601,345.0,0
4.876190,121.982452,303.0,0
4.922630,111.378067,311.0,0
4.969070,102.843605,318.0,0
5.015510,94.329018,238.0,0
5.061950,130.147156,292.0,0
5.108390,93.402802,318.0,0
5.154830,124.145073,294.0,0
5.201270,124.231071,321.0,0
5.247710,107.512108,300.0,0
5.294150,124.065598,306.0,0
5.340590,132.480911,355.0,0
5.387029,128.916809,304.0,0
5.433469,132.817291,383.0,0
5.479909,119.361244,305.0,0
5.526349,147.894669,392.0,0
5.572789,124.844467,325.0,0
5.619229,115.038521,290.0,0
5.665669,115.628624,289.0,0
5.712109,96.944992,297.0,0
5.758549,131.048813,356.0,0
5.804989,123.889320,350.0,0
5.851429,123.048943,319.0,0
5.897868,116.850769,255.0,0
5.944308,132.746719,323.0,0
5.990748,114.652893,309.0,0
6.037188,96.286552,257.0,0
6.083628,88.903725,253.0,0
6.130068,81.629654,317.0,0
6.176508,76.513687,197.0,0
6.222948,85.428291,231.0,0
6.269388,83.618271,224.0,0
6.315828,97.645691,242.0,0
6.362268,99.566971,261.0,0
6.408707,96.605743,256.0,0
6.455147,98.041458,236.0,0
6.501587,80.476219,192.0,0
6.548027,82.253036,216.0,0
6.594467,110.319389,270.0,0
6.640907,91.029640,306.0,0
