t_seconds,rms_linear,peak_abs,clip_flag
0.046440,90.887054,222.0,0
0.092880,92.473495,256.0,0
0.139320,94.044342,259.0,0
0.185760,94.680321,216.0,0
0.232200,99.083435,272.0,0
0.278639,87.332123,241.0,0
0.325079,86.175186,226.0,0
0.371519,96.296326,269.0,0
0.417959,87.275116,262.0,0
0.464399,110.223854,329.0,0
0.510839,89.553696,249.0,0
0.557279,99.347954,228.0,0
0.603719,111.326447,345.0,0
0.650159,75.593834,206.0,0
0.696599,97.440384,285.0,0
0.743039,102.983490,283.0,0
0.789478,109.916206,294.0,0
0.835918,106.156334,290.0,0
0.882358,92.653976,306.0,0
0.928798,95.470200,253.0,0
0.975238,97.875618,278.0,0
1.021678,98.203682,242.0,0
1.068118,87.599533,235.0,0
1.114558,106.252510,314.0,0
1.160998,83.886871,245.0,0
1.207438,108.922615,381.0,0
1.253878,92.963417,249.0,0
1.300317,93.868912,222.0,0
1.346757,86.664925,217.0,0
1.393197,79.600235,205.0,0
1.439637,88.826103,252.0,0
1.486077,93.697968,252.0,0
1.532517,74.849464,203.0,0
1.578957,106.247231,306.0,0
1.625397,78.767151,207.0,0
1.671837,83.397568,268.0,0
1.718277,92.156204,227.0,0
1.764717,91.351830,246.0,0
1.811156,101.736641,253.0,0
1.857596,79.658546,246.0,0
1.904036,77.649361,206.0,0
1.950476,93.599991,223.0,0
1.996916,88.074097,236.0,0
2.043356,85.149574,236.0,0
2.089796,87.647789,275.0,0
2.136236,90.245056,251.0,0
2.182676,73.328613,213.0,0
2.229116,84.082275,231.0,0
2.275556,83.668365,277.0,0
2.321995,103.921722,292.0,0
2.368435,108.677704,267.0,0
2.414875,82.279335,253.0,0
2.461315,116.677254,352.0,0
2.507755,101.686531,297.0,0
2.554195,93.924782,262.0,0
2.600635,114.226471,311.0,0
2.647075,85.125931,283.0,0
2.693515,78.171112,212.0,0
2.739955,75.238678,231.0,0
2.786395,94.169579,281.0,0
2.832834,82.914299,267.0,0
2.879274,84.142563,282.0,0
2.925714,102.413544,292.0,0
