t_seconds,rms_linear,peak_abs,clip_flag
0.023220,66.784706,149.0,0
0.046440,58.361698,156.0,0
0.069660,43.935757,137.0,0
0.092880,52.555096,132.0,0
0.116100,51.406555,122.0,0
0.139320,46.301418,115.0,0
0.162540,65.859787,144.0,0
0.185760,52.492680,131.0,0
0.208980,49.770821,144.0,0
0.232200,58.135132,146.0,0
0.255420,64.383400,157.0,0
0.278639,51.613621,137.0,0
0.301859,59.565369,127.0,0
0.325079,53.475143,126.0,0
0.348299,38.003418,118.0,0
0.371519,45.043793,134.0,0
0.394739,54.753532,126.0,0
0.417959,73.390503,196.0,0
0.441179,40.387432,98.0,0
0.464399,34.494209,96.0,0
0.487619,58.464508,166.0,0
0.510839,46.311405,124.0,0
0.534059,57.105003,179.0,0
0.557279,58.894787,130.0,0
0.580499,58.979771,119.0,0
0.603719,49.804981,124.0,0
0.626939,52.698788,126.0,0
0.650159,62.982235,142.0,0
0.673379,52.450924,129.0,0
0.696599,40.533924,119.0,0
0.719819,35.364410,93.0,0
0.743039,63.394512,151.0,0
0.766259,59.892986,153.0,0
0.789478,60.918777,180.0,0
0.812698,66.936790,140.0,0
0.835918,48.124805,110.0,0
0.859138,58.566586,134.0,0
0.882358,51.345024,114.0,0
0.905578,50.733181,122.0,0
0.928798,54.481514,128.0,0
0.952018,45.861385,119.0,0
0.975238,56.699017,155.0,0
0.998458,62.105495,153.0,0
1.021678,50.672546,132.0,0
1.044898,67.804230,170.0,0
1.068118,61.233154,136.0,0
1.091338,38.491882,103.0,0
1.114558,54.241699,152.0,0
1.137778,49.279160,143.0,0
1.160998,50.952068,132.0,0
1.184218,62.508202,154.0,0
1.207438,35.618626,110.0,0
1.230658,55.267185,139.0,0
1.253878,56.871521,132.0,0
1.277098,53.274513,129.0,0
1.300317,55.010811,113.0,0
1.323537,41.363564,107.0,0
1.346757,35.957264,100.0,0
1.369977,66.292351,156.0,0
1.393197,59.344147,158.0,0
1.416417,53.385262,125.0,0
