t_seconds,rms_linear,peak_abs,clip_flag
6.269388,119.069267,387.0,0
6.315828,104.951843,293.0,0
6.362268,98.531975,307.0,0
6.408707,104.415970,292.0,0
6.455147,94.014618,303.0,0
6.501587,86.630310,274.0,0
6.548027,98.390045,291.0,0
6.594467,79.075790,234.0,0
6.640907,86.427032,239.0,0
6.687347,84.814072,225.0,0
6.733787,85.670090,233.0,0
6.780227,95.959610,245.0,0
6.826667,94.359238,225.0,0
6.873107,75.929253,230.0,0
6.919546,86.598480,224.0,0
6.965986,82.918266,231.0,0
7.012426,76.706642,175.0,0
7.058866,72.396957,198.0,0
7.105306,63.437084,169.0,0
7.151746,80.342850,207.0,0
7.198186,62.782970,195.0,0
7.244626,76.023605,213.0,0
7.291066,81.620842,209.0,0
7.337506,58.094540,169.0,0
7.383946,73.913597,182.0,0
7.430385,68.568123,198.0,0
7.476825,84.008446,243.0,0
7.523265,82.080917,192.0,0
7.569705,79.774292,212.0,0
7.616145,69.019058,182.0,0
7.662585,81.926819,211.0,0
7.709025,57.947994,137.0,0
7.755465,76.831825,235.0,0
7.801905,70.427406,189.0,0
7.848345,64.354164,168.0,0
7.894785,73.479042,188.0,0
7.941224,78.961739,214.0,0
7.987664,70.727501,211.0,0
8.034104,87.842667,228.0,0
8.080544,87.255539,229.0,0
8.126984,60.493568,180.0,0
8.173424,60.584129,200.0,0
8.219864,58.900169,170.0,0
8.266304,64.115196,186.0,0
8.312744,64.658386,238.0,0
8.359184,71.032013,170.0,0
8.405624,71.900314,203.0,0
8.452063,61.244255,176.0,0
8.498503,97.027321,236.0,0
8.544943,61.812405,170.0,0
8.591383,87.670784,242.0,0
8.637823,75.818039,201.0,0
8.684263,68.699402,180.0,0
8.730703,73.335869,208.0,0
8.777143,61.273605,179.0,0
8.823583,79.665154,208.0,0
8.870023,68.937202,188.0,0
8.916463,82.845734,209.0,0
8.962902,69.435600,220.0,0
9.009342,74.779556,205.0,0
9.055782,77.017136,206.0,0
9.102222,69.746086,204.0,0
9.148662,71.384712,211.0,0
9.195102,77.793480,228.0,0
9.241542,91.915550,289.0,0
9.287982,71.939667,205.0,0
9.334422,70.943909,227.0,0
9.380862,62.919144,189.0,0
9.427302,72.547890,208.0,0
9.473741,81.663651,234.0,0
9.520181,66.082001,161.0,0
9.566621,67.709045,203.0,0
9.613061,59.018715,193.0,0
9.659501,93.420937,228.0,0
9.705941,69.438408,205.0,0
9.752381,66.553818,176.0,0
9.798821,67.757477,164.0,0
9.845261,69.218315,210.0,0
9.891701,57.202293,147.0,0
9.938141,53.207932,156.0,0
9.984580,55.563423,157.0,0
10.031020,54.283215,149.0,0
10.077460,69.066788,208.0,0
10.123900,56.127132,157.0,0
10.170340,47.175613,125.0,0
10.216780,63.269386,199.0,0
10.263220,63.509655,231.0,0
10.309660,58.611408,168.0,0
10.356100,47.028248,126.0,0
10.402540,60.763142,222.0,0
10.448980,63.406471,141.0,0
10.495420,78.506004,185.0,0
10.541859,56.999187,141.0,0
10.588299,48.177147,132.0,0
10.634739,52.958130,170.0,0
10.681179,42.425659,117.0,0
10.727619,55.789268,152.0,0
10.774059,53.905346,179.0,0
10.820499,61.133476,179.0,0
10.866939,63.569092,203.0,0
10.913379,59.255054,152.0,0
10.959819,71.837433,194.0,0
11.006259,66.699287,189.0,0
11.052698,73.846039,188.0,0
11.099138,78.690887,208.0,0
11.145578,70.427444,203.0,0
11.192018,75.632523,219.0,0
11.238458,70.540070,223.0,0
11.284898,70.188652,218.0,0
11.331338,63.887287,201.0,0
11.377778,88.192886,222.0,0
11.424218,65.475121,176.0,0
11.470658,69.352394,194.0,0
11.517098,83.402031,231.0,0
11.563537,59.094868,174.0,0
11.609977,84.069504,228.0,0
11.656417,79.964874,262.0,0
11.702857,86.655579,199.0,0
11.749297,82.693069,207.0,0
11.795737,100.823174,308.0,0
11.842177,97.766296,229.0,0
11.888617,99.796440,264.0,0
11.935057,100.104851,246.0,0
11.981497,92.974762,251.0,0
12.027937,102.163651,226.0,0
12.074376,79.409966,193.0,0
12.120816,95.317139,209.0,0
12.167256,90.354576,244.0,0
