t_seconds,rms_linear,peak_abs,clip_flag
0.046440,85.861191,208.0,0
0.092880,72.894966,175.0,0
0.139320,60.422729,168.0,0
0.185760,67.833527,193.0,0
0.232200,70.491707,210.0,0
0.278639,66.657669,178.0,0
0.325079,72.124657,195.0,0
0.371519,69.607468,223.0,0
0.417959,81.411774,209.0,0
0.464399,69.130150,171.0,0
0.510839,75.441238,239.0,0
0.557279,82.046936,227.0,0
0.603719,66.758568,199.0,0
0.650159,81.316757,241.0,0
0.696599,75.808334,224.0,0
0.743039,75.383278,197.0,0
0.789478,76.944229,236.0,0
0.835918,87.425011,245.0,0
0.882358,76.132065,206.0,0
0.928798,95.281113,230.0,0
0.975238,75.568687,221.0,0
1.021678,97.837517,238.0,0
1.068118,89.411697,214.0,0
1.114558,89.261742,241.0,0
1.160998,97.002197,260.0,0
1.207438,109.405182,295.0,0
1.253878,101.015656,290.0,0
1.300317,75.597130,203.0,0
1.346757,83.969917,193.0,0
1.393197,97.564461,214.0,0
1.439637,108.241859,272.0,0
1.486077,88.602875,253.0,0
1.532517,98.911530,240.0,0
1.578957,108.137779,275.0,0
1.625397,82.607346,206.0,0
1.671837,96.009071,259.0,0
1.718277,102.187248,276.0,0
1.764717,104.305191,290.0,0
1.811156,110.266281,297.0,0
1.857596,86.402725,216.0,0
1.904036,99.641937,328.0,0
1.950476,93.260925,254.0,0
1.996916,99.456345,238.0,0
2.043356,94.506958,268.0,0
2.089796,109.281433,258.0,0
2.136236,99.251015,241.0,0
2.182676,96.914284,239.0,0
2.229116,1126.601074,3251.0,0
2.275556,2348.807129,6865.0,0
2.321995,3767.125000,9400.0,0
2.368435,3501.470703,9689.0,0
2.414875,3121.373779,9521.0,0
2.461315,1376.915894,4419.0,0
2.507755,500.496216,1439.0,0
2.554195,302.107452,1018.0,0
2.600635,199.121368,720.0,0
2.647075,164.720520,505.0,0
2.693515,200.665283,592.0,0
2.739955,219.425705,778.0,0
2.786395,171.867859,599.0,0
2.832834,137.211029,371.0,0
2.879274,125.383369,305.0,0
2.925714,123.078331,361.0,0
2.972154,133.395996,342.0,0
3.018594,118.208847,363.0,0
3.065034,120.303940,252.0,0
3.111474,103.613640,271.0,0
3.157914,122.435555,281.0,0
3.204354,108.257881,235.0,0
3.250794,131.504990,334.0,0
3.297234,119.234261,332.0,0
3.343673,112.867973,276.0,0
3.390113,145.848923,338.0,0
3.436553,131.290833,305.0,0
3.482993,121.166725,264.0,0
3.529433,119.268784,277.0,0
3.575873,118.563568,279.0,0
3.622313,131.563522,285.0,0
3.668753,129.374634,287.0,0
3.715193,110.276215,243.0,0
3.761633,127.850632,305.0,0
3.808073,118.108818,281.0,0
3.854512,126.886078,299.0,0
3.900952,134.432861,323.0,0
3.947392,110.123512,306.0,0
3.993832,126.200096,278.0,0
4.040272,121.200012,268.0,0
4.086712,124.865768,266.0,0
4.133152,116.406166,299.0,0
4.179592,113.738609,249.0,0
4.226032,122.676926,257.0,0
4.272472,102.463066,227.0,0
4.318912,93.800056,232.0,0
4.365351,95.499298,294.0,0
4.411791,108.735817,249.0,0
4.458231,90.053993,266.0,0
4.504671,78.326027,205.0,0
4.551111,100.513313,249.0,0
4.597551,111.179810,269.0,0
4.643991,117.408386,288.0,0
4.690431,91.643448,243.0,0
4.736871,116.004013,270.0,0
4.783311,101.965698,296.0,0
4.829751,106.470688,284.0,0
4.876190,106.466721,254.0,0
4.922630,110.982712,241.0,0
4.969070,120.059868,264.0,0
5.015510,96.203529,215.0,0
5.061950,122.146835,272.0,0
5.108390,106.693138,260.0,0
5.154830,98.900932,213.0,0
5.201270,112.299881,252.0,0
5.247710,99.867165,222.0,0
5.294150,123.926300,284.0,0
5.340590,106.397690,231.0,0
5.387029,100.504639,236.0,0
5.433469,113.221703,230.0,0
5.479909,99.775681,273.0,0
5.526349,102.068336,235.0,0
5.572789,87.252853,234.0,0
5.619229,97.788643,249.0,0
5.665669,88.261330,216.0,0
5.712109,93.186150,215.0,0
5.758549,76.162529,199.0,0
