t_seconds,rms_linear,peak_abs,clip_flag
0.046440,86.505478,270.0,0
0.092880,89.783325,204.0,0
0.139320,93.239105,215.0,0
0.185760,88.167877,230.0,0
0.232200,102.606491,262.0,0
0.278639,92.171478,217.0,0
0.325079,85.177864,227.0,0
0.371519,97.308830,239.0,0
0.417959,93.636772,198.0,0
0.464399,71.456535,187.0,0
0.510839,85.268707,277.0,0
0.557279,61.174431,193.0,0
0.603719,74.900558,232.0,0
0.650159,64.826988,173.0,0
0.696599,58.680122,168.0,0
0.743039,87.697853,194.0,0
0.789478,99.630638,250.0,0
0.835918,89.864021,253.0,0
0.882358,73.475388,190.0,0
0.928798,79.047836,264.0,0
0.975238,82.649406,229.0,0
1.021678,89.789062,280.0,0
1.068118,71.291100,204.0,0
1.114558,78.441460,282.0,0
1.160998,92.169319,296.0,0
1.207438,70.980492,241.0,0
1.253878,81.242371,220.0,0
1.300317,82.685448,202.0,0
1.346757,91.150223,245.0,0
1.393197,76.093285,192.0,0
1.439637,67.963837,206.0,0
1.486077,63.961472,193.0,0
1.532517,62.966408,214.0,0
1.578957,765.757751,2635.0,0
1.625397,1711.559082,6206.0,0
1.671837,3000.119873,7946.0,0
1.718277,2502.098877,7327.0,0
1.764717,2592.297607,6999.0,0
1.811156,1231.539673,4125.0,0
1.857596,635.219421,1638.0,0
1.904036,339.629211,1218.0,0
1.950476,169.474136,623.0,0
1.996916,171.048294,649.0,0
2.043356,129.014877,522.0,0
2.089796,117.228592,376.0,0
2.136236,116.961281,399.0,0
2.182676,121.498901,351.0,0
2.229116,114.782875,326.0,0
2.275556,117.660851,333.0,0
2.321995,106.185844,317.0,0
2.368435,82.279640,223.0,0
2.414875,103.828598,291.0,0
2.461315,94.906670,238.0,0
2.507755,71.320580,205.0,0
2.554195,76.922043,227.0,0
2.600635,75.398903,257.0,0
2.647075,72.458946,180.0,0
2.693515,64.265411,209.0,0
2.739955,85.923363,265.0,0
2.786395,87.852318,303.0,0
2.832834,94.564224,234.0,0
2.879274,95.699570,217.0,0
2.925714,78.908531,234.0,0
2.972154,87.127434,215.0,0
3.018594,74.302788,265.0,0
3.065034,73.083389,184.0,0
3.111474,73.444702,241.0,0
3.157914,52.507576,187.0,0
3.204354,70.024506,238.0,0
3.250794,72.867981,268.0,0
3.297234,79.357719,285.0,0
3.343673,74.356415,200.0,0
3.390113,76.681923,206.0,0
3.436553,76.332924,223.0,0
3.482993,76.379494,222.0,0
3.529433,68.483505,175.0,0
3.575873,73.271141,210.0,0
3.622313,74.598343,238.0,0
3.668753,79.218575,198.0,0
3.715193,69.382477,182.0,0
3.761633,58.675621,170.0,0
3.808073,69.414757,238.0,0
3.854512,68.525490,207.0,0
3.900952,67.502815,239.0,0
3.947392,74.124329,223.0,0
3.993832,73.456779,199.0,0
4.040272,82.748009,225.0,0
4.086712,93.234833,244.0,0
4.133152,83.661880,228.0,0
4.179592,82.503922,174.0,0
4.226032,79.084511,268.0,0
4.272472,81.757553,255.0,0
4.318912,70.920776,230.0,0
4.365351,86.376595,244.0,0
4.411791,66.617798,222.0,0
4.458231,81.713654,225.0,0
4.504671,67.212563,221.0,0
4.551111,83.538612,224.0,0
4.597551,63.815861,197.0,0
4.643991,67.113617,171.0,0
4.690431,65.775337,167.0,0
4.736871,68.019432,187.0,0
4.783311,64.118103,198.0,0
4.829751,85.526466,269.0,0
4.876190,75.609840,223.0,0
4.922630,82.224098,234.0,0
4.969070,67.415237,197.0,0
5.015510,56.942837,140.0,0
5.061950,66.055450,197.0,0
5.108390,72.370918,199.0,0
