t_seconds,rms_linear,peak_abs,clip_flag
9.520181,67.066399,156.0,0
9.566621,47.971512,121.0,0
9.613061,44.773033,127.0,0
9.659501,59.534889,150.0,0
9.705941,68.539246,198.0,0
9.752381,58.869526,139.0,0
9.798821,59.108238,165.0,0
9.845261,51.434059,119.0,0
9.891701,63.351444,145.0,0
9.938141,55.175190,137.0,0
9.984580,76.141617,165.0,0
10.031020,68.633713,164.0,0
10.077460,52.278099,135.0,0
10.123900,65.260780,159.0,0
10.170340,42.524437,132.0,0
10.216780,40.658424,101.0,0
10.263220,51.049088,134.0,0
10.309660,47.161213,109.0,0
10.356100,44.675686,138.0,0
10.402540,52.617722,145.0,0
10.448980,53.552979,142.0,0
10.495420,46.623837,161.0,0
10.541859,68.752357,165.0,0
10.588299,75.516548,201.0,0
10.634739,57.681213,144.0,0
10.681179,61.497364,167.0,0
10.727619,70.594345,159.0,0
10.774059,57.079967,142.0,0
10.820499,51.680786,119.0,0
10.866939,55.449936,141.0,0
10.913379,51.094810,125.0,0
10.959819,55.728806,121.0,0
11.006259,51.679657,129.0,0
11.052698,50.960564,113.0,0
11.099138,45.594543,129.0,0
11.145578,51.106892,124.0,0
11.192018,45.571411,149.0,0
11.238458,68.333817,184.0,0
11.284898,56.972912,141.0,0
11.331338,80.836334,188.0,0
11.377778,56.721840,146.0,0
11.424218,78.782860,194.0,0
