t_seconds,rms_linear,peak_abs,clip_flag
0.046440,30.072195,89.0,0
0.092880,46.567139,148.0,0
0.139320,41.733929,138.0,0
0.185760,32.658703,77.0,0
0.232200,29.115602,86.0,0
0.278639,28.603123,77.0,0
0.325079,29.346521,93.0,0
0.371519,28.329689,83.0,0
0.417959,33.887501,131.0,0
0.464399,31.868044,99.0,0
0.510839,28.984295,112.0,0
0.557279,34.080250,101.0,0
0.603719,32.802975,85.0,0
0.650159,28.804016,85.0,0
0.696599,28.304031,94.0,0
0.743039,36.766563,106.0,0
0.789478,28.549385,102.0,0
0.835918,19.358322,65.0,0
0.882358,30.796143,112.0,0
0.928798,39.656559,105.0,0
0.975238,30.279799,91.0,0
1.021678,30.547270,98.0,0
1.068118,37.236805,113.0,0
1.114558,32.051487,84.0,0
1.160998,32.558533,97.0,0
1.207438,38.053806,105.0,0
1.253878,38.103165,102.0,0
1.300317,36.751148,105.0,0
1.346757,29.380941,82.0,0
1.393197,37.043411,118.0,0
1.439637,36.829403,93.0,0
1.486077,33.332485,99.0,0
1.532517,35.668545,94.0,0
1.578957,42.378635,117.0,0
1.625397,37.201809,111.0,0
1.671837,33.809757,94.0,0
1.718277,39.656731,134.0,0
1.764717,38.569008,106.0,0
1.811156,43.896301,139.0,0
1.857596,41.677467,123.0,0
1.904036,36.869411,99.0,0
1.950476,36.216103,97.0,0
1.996916,29.327787,86.0,0
2.043356,26.250307,72.0,0
2.089796,31.547127,108.0,0
2.136236,37.160290,101.0,0
2.182676,34.459030,114.0,0
2.229116,1159.128540,3697.0,0
2.275556,2080.476807,6254.0,0
2.321995,2146.400635,6815.0,0
2.368435,2204.137451,6549.0,0
2.414875,968.201416,4675.0,0
2.461315,534.193420,2471.0,0
2.507755,265.981445,812.0,0
2.554195,123.913841,440.0,0
2.600635,81.782059,246.0,0
2.647075,90.445740,243.0,0
2.693515,79.822914,292.0,0
2.739955,104.538879,340.0,0
2.786395,71.554276,216.0,0
2.832834,85.538155,235.0,0
2.879274,60.461620,182.0,0
2.925714,38.811462,118.0,0
2.972154,48.351467,144.0,0
3.018594,46.616302,139.0,0
3.065034,45.256718,147.0,0
3.111474,40.318901,129.0,0
3.157914,38.583488,113.0,0
3.204354,41.452785,126.0,0
3.250794,37.255009,109.0,0
3.297234,41.490429,112.0,0
3.343673,34.711323,98.0,0
3.390113,40.530399,146.0,0
3.436553,32.148506,116.0,0
3.482993,41.159531,125.0,0
3.529433,36.660938,119.0,0
3.575873,35.745369,109.0,0
3.622313,47.071247,113.0,0
3.668753,40.112282,119.0,0
3.715193,26.497181,71.0,0
3.761633,29.878187,79.0,0
3.808073,40.193672,131.0,0
3.854512,43.197968,101.0,0
3.900952,32.993904,79.0,0
3.947392,31.176203,94.0,0
3.993832,30.173124,95.0,0
4.040272,39.345810,117.0,0
4.086712,34.101948,99.0,0
4.133152,44.614445,133.0,0
4.179592,39.049385,112.0,0
4.226032,30.763693,85.0,0
4.272472,46.247116,123.0,0
4.318912,30.800224,86.0,0
4.365351,35.106541,97.0,0
4.411791,35.054234,104.0,0
4.458231,31.994453,98.0,0
4.504671,34.569706,120.0,0
4.551111,36.239311,114.0,0
4.597551,30.641418,91.0,0
4.643991,37.884552,135.0,0
4.690431,37.582142,117.0,0
4.736871,29.606485,107.0,0
4.783311,37.195667,110.0,0
4.829751,48.697662,156.0,0
4.876190,49.797256,150.0,0
4.922630,39.788799,109.0,0
4.969070,43.058441,109.0,0
5.015510,33.546654,94.0,0
5.061950,36.013508,107.0,0
5.108390,36.124397,121.0,0
5.154830,30.120914,97.0,0
5.201270,44.023754,113.0,0
5.247710,34.565948,101.0,0
5.294150,37.744049,98.0,0
5.340590,44.871529,125.0,0
5.387029,44.046627,116.0,0
5.433469,40.299107,134.0,0
5.479909,50.733616,140.0,0
5.526349,36.223831,96.0,0
5.572789,47.780411,136.0,0
5.619229,56.452362,144.0,0
5.665669,37.101353,120.0,0
5.712109,33.244362,93.0,0
5.758549,43.158661,138.0,0
5.804989,39.424763,123.0,0
5.851429,35.845432,113.0,0
5.897868,30.735912,93.0,0
